File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 14:01:27 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
0.14,0.6,-0.99,31.2,1.951
0.2,0.5,-0.71,31.2,1.943
0.19,0.5,-0.72,31.2,1.943
0.18,0.53,-0.76,31.2,1.939
0.15,0.48,-0.74,31.2,1.939
0.15,0.43,-0.69,31.2,1.939
0.15,0.39,-0.72,31.2,1.939
0.16,0.43,-0.76,31.2,1.927
0.18,0.57,-1.06,31.2,1.935
0.38,0.58,-0.38,31.2,1.927
0.49,0.51,0.1,31.2,1.947
0.43,0.53,-0.14,31.2,1.923
0.21,0.5,-0.59,31.2,1.923
-0.07,0.23,-1.13,31.2,1.908
0.1,0.34,-0.88,31.4,1.927
0.26,0.5,-0.66,31.2,1.939
0.24,0.46,-0.7,31.2,1.939
0.22,0.46,-0.71,31.2,1.927
0.2,0.43,-0.71,31.2,1.939
0.16,0.42,-0.73,31.2,1.927
0.16,0.44,-0.76,31.2,1.927
0.11,0.45,-0.84,31.2,1.923
0.34,0.59,-0.86,31.2,1.923
0.5,0.59,-0.29,31.2,1.923
0.51,0.5,-0.46,31.2,1.923
0.55,0.5,-0.22,31.4,1.912
0.58,0.51,-0.32,31.2,1.908
0.61,0.45,-0.24,31.4,1.908
0.67,0.47,-0.13,31.2,1.908
0.69,0.45,-0.18,31.2,1.904
0.73,0.48,-0.22,31.2,1.904
0.74,0.56,-0.26,31.2,1.892
0.75,0.48,-0.23,31.2,1.892
0.76,0.5,-0.14,31.2,1.892
0.77,0.48,-0.2,31.4,1.892
0.79,0.46,-0.05,31.2,1.892
0.82,0.47,-0.02,31.2,1.892
0.85,0.5,-0.02,31.2,1.892
0.85,0.45,0.02,31.2,1.892
0.81,0.41,0.02,31.2,1.892
0.8,0.43,0,31.2,1.88
0.79,0.45,0.04,31.2,1.876
0.82,0.47,0,31.4,1.876
0.84,0.46,0,31.2,1.884
0.83,0.5,-0.03,31.2,1.876
0.85,0.48,-0.03,31.2,1.876
0.84,0.49,-0.03,31.2,1.876
0.8,0.44,0,31.2,1.861
0.77,0.43,0.03,31.2,1.873
0.69,0.33,0.35,31.2,1.861
0.61,0.3,0.08,31.2,1.861
0.57,0.77,-0.2,31.2,1.861
0.28,0.23,-0.16,31.2,1.861
0.07,0.18,-0.72,31.2,1.861
-0.37,0.3,-1.33,31.2,1.861
-0.34,0.21,-0.85,31.2,1.857
-0.19,0.48,-1.1,31.4,1.861
-0.09,0.42,-0.75,31.2,1.861
-0.15,0.45,-0.81,31.2,1.857
-0.29,0.36,-0.8,31.2,1.861
-0.32,0.44,-0.76,31.2,1.857
-0.34,0.53,-0.87,31.2,1.857
-0.28,0.64,-0.96,31.2,1.857
-0.05,0.77,-0.61,31.2,1.857
0.17,0.82,-0.61,31.2,1.857
0.17,0.71,-0.48,31.2,1.857
0.25,0.56,-0.38,31.2,1.857
0.35,0.48,-0.38,31.2,1.861
0.43,0.49,-0.39,31.2,1.861
0.51,0.48,-0.36,31.2,1.857
0.57,0.46,-0.28,31.4,1.861
0.62,0.48,-0.28,31.4,1.861
0.67,0.51,-0.26,31.4,1.857
0.72,0.49,-0.2,31.2,1.857
0.74,0.47,-0.21,31.2,1.857
0.76,0.47,-0.16,31.2,1.853
0.75,0.45,-0.11,31.2,1.857
0.74,0.4,0,31.2,1.846
0.68,0.41,0.24,31.2,1.846
0.44,0.24,0.06,31.2,1.846
0.25,0.47,-0.59,31.2,1.846
0.2,0.44,-1.11,31.2,1.846
-0.03,0.35,-0.8,31.2,1.846
0.11,0.46,-0.91,31.2,1.846
0.11,0.47,-0.82,31.2,1.846
0.02,0.48,-0.89,31.2,1.846
-0.05,0.45,-0.89,31.4,1.846
-0.07,0.4,-0.84,31.2,1.846
-0.06,0.38,-0.77,31.2,1.835
-0.11,0.33,-0.81,31.2,1.835
-0.16,0.37,-0.8,31.2,1.846
-0.09,0.52,-0.5,31.2,1.835
0.02,0.37,-1.19,31.2,1.846
0.14,0.61,-0.73,31.4,1.853
0.15,0.54,-0.43,31.2,1.846
0.22,0.61,-0.45,31.2,1.846
0.21,0.58,-0.54,31.2,1.846
0.2,0.52,-0.58,31.2,1.846
0.28,0.53,-0.58,31.2,1.846
0.3,0.48,-0.57,31.2,1.846
0.3,0.49,-0.54,31.2,1.846
0.32,0.55,-0.66,31.4,1.846
0.35,0.61,-0.72,31.2,1.846
0.42,0.47,-0.27,31.2,1.846
0.4,0.43,0,31.2,1.846
0.19,0.44,-0.88,31.2,1.846
0.23,0.35,-0.76,31.2,1.846
-0.06,0.32,-0.53,31.2,1.846
0,0.43,-0.91,31.2,1.846
0,0.57,-1.01,31.2,1.835
-0.02,0.38,-0.65,31.4,1.846
-0.08,0.51,-0.89,31.4,1.835
-0.08,0.49,-0.79,31.2,1.831
-0.1,0.42,-0.74,31.2,1.835
-0.11,0.42,-0.75,31.2,1.835
-0.11,0.33,-0.72,31.2,1.831
-0.12,0.3,-0.71,31.2,1.831
-0.09,0.46,-0.73,31.2,1.831
-0.09,0.42,-0.76,31.2,1.831
-0.09,0.48,-0.72,31.4,1.831
-0.05,0.5,-0.73,31.2,1.831
-0.07,0.45,-0.77,31.4,1.831
-0.07,0.41,-0.75,31.2,1.831
-0.06,0.39,-0.78,31.2,1.827
-0.03,0.42,-0.75,31.2,1.831
-0.02,0.47,-0.71,31.2,1.835
-0.01,0.47,-0.73,31.2,1.831
0,0.52,-0.69,31.2,1.831
0,0.46,-0.68,31.2,1.831
0.01,0.52,-0.83,31.2,1.831
0.09,0.43,-0.72,31.2,1.831
0.15,0.5,-0.69,31.2,1.831
0.16,0.45,-0.7,31.4,1.831
0.22,0.49,-0.68,31.2,1.82
0.26,0.52,-0.67,31.2,1.831
0.32,0.59,-0.67,31.2,1.827
0.37,0.54,-0.47,31.2,1.827
0.39,0.53,-0.45,31.2,1.816
0.44,0.59,-0.46,31.2,1.827
0.48,0.58,-0.43,31.2,1.816
0.5,0.63,-0.43,31.2,1.816
0.51,0.59,-0.43,31.2,1.816
0.55,0.62,-0.41,31.2,1.816
0.58,0.58,-0.34,31.2,1.816
0.59,0.57,-0.25,31.2,1.827
0.6,0.56,-0.23,31.2,1.827
0.6,0.53,-0.27,31.2,1.827
0.62,0.61,-0.29,31.2,1.816
0.64,0.57,-0.29,31.2,1.816
0.63,0.56,-0.07,31.4,1.827
0.59,0.45,0.13,31.2,1.816
0.37,0.38,0.06,31.2,1.816
0.25,0.56,-0.41,31.2,1.816
-0.03,0.75,-1.01,31.2,1.816
-0.33,0.17,-0.86,31.2,1.816
-0.37,0.2,-0.86,31.4,1.812
-0.23,0.55,-1.03,31.2,1.812
-0.22,0.51,-0.84,31.2,1.812
-0.28,0.46,-0.76,31.4,1.801
-0.31,0.52,-0.84,31.4,1.801
-0.35,0.4,-0.71,31.2,1.801
-0.36,0.43,-0.76,31.4,1.801
-0.39,0.39,-0.72,31.2,1.801
-0.38,0.4,-0.76,31.2,1.808
-0.39,0.49,-0.92,31.2,1.801
-0.28,0.56,-0.85,31.2,1.801
-0.15,0.56,-0.78,31.2,1.801
0.07,0.58,-0.64,31.2,1.801
0.14,0.54,-0.42,31.2,1.801
0.21,0.48,-0.35,31.2,1.79
0.29,0.47,-0.12,31.2,1.79
0.28,0.61,-0.4,31.2,1.79
0.09,0.45,-0.64,31.2,1.79
-0.28,0.34,-0.96,31.2,1.79
-0.02,0.38,-1,31.2,1.79
0.15,0.52,-0.84,31.4,1.786
0.12,0.49,-0.64,31.2,1.786
0.07,0.5,-0.85,31.4,1.786
0.07,0.51,-0.84,31.2,1.786
0.08,0.47,-0.71,31.2,1.786
0.11,0.45,-0.74,31.2,1.786
0.17,0.44,-0.7,31.2,1.786
0.24,0.42,-0.55,31.2,1.786
0.25,0.47,-0.66,31.4,1.782
0.28,0.45,-0.62,31.2,1.772
0.31,0.48,-0.66,31.2,1.772
0.36,0.46,-0.66,31.2,1.772
0.42,0.5,-0.55,31.2,1.772
0.45,0.54,-0.59,31.2,1.772
0.46,0.46,-0.52,31.2,1.772
0.46,0.53,-0.54,31.2,1.772
0.51,0.49,-0.5,31.2,1.772
0.56,0.5,-0.34,31.2,1.768
0.58,0.41,-0.22,31.2,1.772
0.54,0.36,0,31.2,1.768
0.4,0.36,-0.13,31.2,1.772
0.23,0.53,-0.91,31.2,1.768
0.11,0.26,-0.75,31.2,1.772
0.23,0.44,-0.88,31.2,1.772
0.23,0.38,-0.71,31.2,1.768
0.13,0.41,-0.88,31.2,1.757
0.09,0.32,-0.76,31.2,1.757
0.03,0.38,-0.85,31.2,1.757
0.01,0.35,-0.83,31.2,1.757
0.05,0.36,-0.68,31.2,1.757
0.03,0.38,-0.77,31.2,1.757
0.01,0.38,-0.79,31.2,1.757
0.01,0.36,-0.72,31.2,1.757
-0.01,0.35,-0.74,31.2,1.757
-0.01,0.24,-0.58,31.2,1.757
-0.08,0.81,-0.62,31.2,1.753
0,1.03,-0.66,31.2,1.753
0,1,-0.69,31.2,1.753
0.11,0.66,-0.55,31.2,1.753
0.15,0.8,-0.41,31.2,1.753
0.17,0.92,-0.37,31.2,1.753
0.15,0.74,-0.47,31.2,1.753
0.18,0.68,-0.53,31.2,1.757
0.25,0.58,-0.53,31.2,1.753
0.33,0.55,-0.55,31.2,1.753
0.37,0.55,-0.54,31.2,1.753
0.4,0.51,-0.44,31.4,1.753
0.45,0.44,-0.28,31.4,1.753
0.4,0.41,-0.09,31.2,1.753
0.23,0.28,-0.22,31.2,1.743
0,0.66,-1.21,31.2,1.753
0,0.54,-0.95,31.2,1.753
-0.23,0.31,-0.6,31.2,1.743
-0.06,0.43,-1.04,31.2,1.743
0.01,0.49,-0.86,31.2,1.743
-0.04,0.39,-0.7,31.2,1.743
-0.12,0.43,-0.81,31.2,1.743
-0.09,0.4,-0.7,31.2,1.743
-0.11,0.39,-0.7,31.2,1.743
-0.09,0.44,-0.7,31.2,1.743
-0.11,0.37,-0.74,31.2,1.743
-0.15,0.33,-0.7,31.2,1.743
-0.25,0.69,-0.81,31.2,1.743
-0.14,0.59,-0.48,31.2,1.743
0.01,0.7,-0.77,31.2,1.743
0.01,0.89,-0.55,31.2,1.743
0.13,0.87,-0.26,31.2,1.743
0.16,0.62,-0.26,31.2,1.743
0.2,0.53,-0.29,31.4,1.743
0.13,0.47,-0.41,31.4,1.743
0.04,0.3,-0.65,31.2,1.743
-0.06,0.33,-0.71,31.4,1.743
-0.27,0.4,-0.62,31.4,1.743
-0.33,0.19,-0.67,31.4,1.743
-0.47,0.37,-0.94,31.2,1.743
-0.5,0.42,-0.89,31.2,1.743
-0.47,0.44,-0.71,31.4,1.743
-0.48,0.44,-0.74,31.2,1.743
-0.5,0.49,-0.75,31.2,1.743
-0.5,0.44,-0.67,31.2,1.743
-0.52,0.39,-0.76,31.2,1.743
-0.48,0.37,-0.67,31.2,1.743
-0.54,0.44,-0.87,31.2,1.739
-0.43,0.5,-0.86,31.2,1.739
-0.29,0.39,-0.7,31.2,1.729
-0.19,0.48,-0.7,31.2,1.739
-0.11,0.38,-0.62,31.2,1.729
-0.04,0.36,-0.57,31.2,1.729
0.01,0.44,-0.72,31.2,1.729
0.08,0.4,-0.61,31.2,1.729
0.12,0.48,-0.68,31.2,1.739
0.17,0.45,-0.63,31.2,1.729
0.16,0.54,-0.74,31.4,1.729
0.19,0.53,-0.74,31.2,1.729
0.25,0.5,-0.61,31.2,1.729
0.31,0.5,-0.57,31.4,1.729
0.33,0.56,-0.6,31.4,1.729
0.38,0.57,-0.54,31.2,1.729
0.37,0.51,-0.58,31.2,1.729
0.4,0.53,-0.56,31.2,1.729
0.43,0.48,-0.54,31.4,1.729
0.5,0.49,-0.43,31.2,1.729
0.51,0.5,-0.43,31.2,1.729
0.53,0.6,-0.33,31.2,1.729
0.58,0.41,-0.39,31.2,1.729
0.6,0.68,-0.07,31.2,1.729
0.6,0.54,0.42,31.2,1.729
0.52,0.8,0.55,31.2,1.729
0.58,0.71,0.69,31.4,1.714
0.49,0.84,0.58,31.2,1.7
0.49,0.43,0.65,31.2,1.686
0.34,0.02,0.62,31.2,1.69
0.05,1.05,0.57,31.2,1.7
-0.1,1.39,0.76,31.2,1.711
-0.3,1.02,0.6,31.2,1.7
-0.21,1.45,0.74,31.2,1.7
0,0.94,0.36,31.2,1.729
0.08,0.71,0.05,31.2,1.743
0.02,0.93,-0.39,31.2,1.743
-0.01,1.03,-0.3,31.2,1.743
-0.11,0.88,-0.54,31.4,1.743
-0.08,0.73,-0.46,31.2,1.743
-0.1,0.71,-0.52,31.2,1.743
-0.12,0.63,-0.53,31.2,1.743
-0.11,0.66,-0.55,31.2,1.743
-0.13,0.62,-0.56,31.2,1.743
-0.08,0.67,-0.5,31.2,1.743
-0.13,0.66,-0.62,31.2,1.743
-0.16,0.64,-0.6,31.2,1.743
-0.17,0.69,-0.53,31.2,1.743
-0.25,0.81,-0.76,31.2,1.743
-0.15,0.99,-0.45,31.2,1.743
-0.03,1.01,-0.25,31.2,1.743
0.04,1.04,-0.06,31.2,1.743
0.07,1.06,-0.18,31.2,1.743
0.23,1.05,-0.15,31.2,1.743
0.37,0.69,-0.26,31.2,1.743
0.4,0.54,-0.07,31.2,1.743
0.32,0.49,0.28,31.2,1.743
0.29,0.49,0.37,31.2,1.743
0.18,0.91,0.41,31.2,1.743
0.21,0.8,0.52,31.4,1.739
0.14,1.15,0.56,31.2,1.729
0.14,0.86,0.67,31.2,1.729
0.07,1.01,0.58,31.2,1.729
0.01,1.08,0.65,31.2,1.729
-0.07,1.3,0.5,31.4,1.729
-0.06,1.1,0.46,31.2,1.729
-0.03,1.1,0.28,31.2,1.729
0.05,1.1,0.3,31.2,1.729
0.12,0.89,0.15,31.2,1.729
0,0.77,0.1,31.2,1.729
-0.02,0.53,0.28,31.4,1.729
-0.02,0.77,0.28,31.4,1.729
0.08,1.19,0.63,31.2,1.729
0,1.38,0.52,31.2,1.725
-0.05,1.11,0.19,31.2,1.729
-0.11,1.09,0.19,31.2,1.729
-0.08,1.01,0.16,31.2,1.729
-0.07,1.07,0.15,31.2,1.729
-0.08,0.95,0.06,31.2,1.729
-0.06,1.03,0.05,31.4,1.729
-0.09,1,0,31.4,1.725
-0.06,1.01,0,31.2,1.725
-0.05,0.95,0,31.4,1.729
-0.04,1.02,-0.06,31.2,1.725
-0.03,1.1,-0.01,31.2,1.725
0.03,1.27,0.04,31.2,1.725
0.17,1.15,0.23,31.2,1.714
0.16,0.76,0.23,31.2,1.714
0.18,0.31,0.42,31.2,1.714
0,0.46,0,31.2,1.714
-0.07,1.59,0.13,31.2,1.714
-0.04,1.28,0,31.2,1.725
0.06,1.15,0.24,31.2,1.714
0.04,0.99,0.16,31.2,1.714
0,1.08,0.2,31.2,1.714
-0.04,1.16,0.24,31.2,1.714
-0.04,1.31,0.14,31.2,1.714
-0.01,1.35,-0.23,31.2,1.714
0.18,0.78,-0.2,31.2,1.711
0.19,0.53,-0.42,31.2,1.711
0.25,0.4,-0.47,31.2,1.714
0.3,0.38,-0.46,31.2,1.711
0.36,0.68,-0.47,31.2,1.714
0.4,0.61,-0.34,31.4,1.714
0.45,0.69,-0.35,31.2,1.711
0.47,0.72,-0.34,31.4,1.714
0.5,0.73,-0.35,31.2,1.711
0.49,0.78,-0.35,31.2,1.711
0.5,0.65,-0.29,31.2,1.711
0.51,0.73,-0.31,31.2,1.711
0.53,0.68,-0.18,31.2,1.711
0.55,0.57,-0.07,31.2,1.714
0.51,0.58,-0.05,31.2,1.711
0.45,0.34,0.27,31.2,1.711
0.21,0.93,-0.76,31.2,1.711
0.1,1.05,-0.68,31.2,1.711
-0.26,-0.12,-0.67,31.2,1.7
-0.11,0.49,-0.94,31.2,1.7
0,0.72,-0.88,31.2,1.7
-0.04,0.52,-0.72,31.2,1.7
-0.13,0.55,-0.77,31.2,1.7
-0.17,0.56,-0.77,31.4,1.7
-0.18,0.5,-0.71,31.2,1.7
-0.19,0.49,-0.7,31.2,1.7
-0.2,0.44,-0.67,31.2,1.7
-0.21,0.42,-0.67,31.4,1.7
-0.23,0.38,-0.62,31.2,1.7
-0.26,0.59,-0.49,31.4,1.7
-0.23,0.25,-0.36,31.4,1.707
-0.46,0.87,-0.89,31.2,1.7
-0.5,0.32,-0.48,31.2,1.7
-0.5,0.73,-0.73,31.2,1.7
-0.43,0.63,-0.59,31.2,1.7
-0.5,0.58,-0.59,31.2,1.7
-0.53,0.5,-0.56,31.2,1.7
-0.49,0.53,-0.57,31.2,1.7
-0.48,0.48,-0.56,31.2,1.7
-0.5,0.45,-0.57,31.2,1.711
-0.49,0.44,-0.6,31.2,1.7
-0.5,0.4,-0.53,31.4,1.711
-0.54,0.53,-0.69,31.2,1.7
-0.49,0.39,-0.59,31.2,1.717
-0.5,0.43,-0.51,31.2,1.711
-0.49,0.5,-0.22,31.2,1.711
-0.57,0.5,-0.11,31.2,1.711
-0.79,0.65,-0.09,31.4,1.711
-0.91,0.55,0.1,31.4,1.714
-0.95,0.78,0.15,31.2,1.714
-1.03,0.63,0.17,31.2,1.725
-1.08,0.47,0.17,31.2,1.725
-1.08,0.48,0.16,31.2,1.729
-1.03,0.44,0.15,31.4,1.729
-0.98,0.46,0.11,31.2,1.729
-1,0.4,0.14,31.2,1.729
-1,0.45,0.23,31.2,1.729
-1.01,0.41,0.24,31.2,1.729
-1,0.46,0.33,31.2,1.729
-0.99,0.43,0.35,31.2,1.729
-1.01,0.4,0.28,31.2,1.729
-0.98,0.59,0.3,31.2,1.729
-0.93,0.61,0.2,31.2,1.729
-0.88,0.53,0.35,31.4,1.729
-0.87,0.38,0.01,31.4,1.729
-0.74,0.39,0.15,31.2,1.729
-0.97,0.76,0.33,31.2,1.739
-0.91,0.45,0.31,31.2,1.729
-1.01,0.35,0.06,31.2,1.725
-0.96,0.49,0.11,31.4,1.729
-0.91,0.51,0.23,31.4,1.729
-0.89,0.4,0.71,31.2,1.743
-0.92,0.52,0.01,31.2,1.75
-0.92,0.78,0.28,31.2,1.743
-1.02,0.4,0.35,31.2,1.743
-0.81,0.52,0.05,31.2,1.739
-1.02,0.3,-0.01,31.2,1.739
-0.86,0.48,0.16,31.2,1.729
-0.7,0.81,0.6,31.2,1.729
-0.9,0.69,0.55,31.2,1.729
-1,0.43,0.13,31.2,1.729
-1.18,0.25,0.23,31.2,1.732
-1.1,0.49,0.21,31.2,1.729
-1.25,0.67,0.45,31.2,1.711
-1.01,0.7,0.09,31.4,1.659
-0.49,0.22,-0.38,31.2,1.645
-0.38,0.3,-0.41,31.2,1.676
-0.73,0.61,0.01,31.2,1.711
-1.19,0.53,0.29,31.2,1.714
-1.36,0.44,0.39,31.2,1.743
-0.86,0.54,0.51,31.4,1.743
-0.97,0.5,0.42,31.4,1.739
-0.98,0.65,0.35,31.2,1.711
-0.56,0.71,0.32,31.4,1.686
-0.95,0.82,0.53,31.2,1.686
-1.09,0.3,0.25,31.2,1.714
-1.12,0.34,0.21,31.4,1.757
-1.01,0.93,0.27,31.2,1.79
-0.49,0.47,-0.22,31.4,1.801
-0.42,0.74,-0.47,31.2,1.812
-0.72,1.02,-0.19,31.4,1.827
-1.54,0.79,0.44,31.4,1.827
-1.13,0.76,0.4,31.2,1.827
-0.51,1.4,0.32,31.2,1.816
-0.58,1.13,0.31,31.2,1.827
-0.74,1.07,0.47,31.2,1.831
-0.62,1,0.44,31.2,1.831
-0.31,0.79,0.11,31.2,1.831
-0.11,0.91,0.19,31.2,1.835
0.04,0.39,0.52,31.4,1.835
0.16,0.44,0.49,31.2,1.846
0.07,0.65,0.64,31.2,1.846
0.08,0.71,0.8,31.2,1.846
-0.25,0.59,0.95,31.2,1.857
-0.5,1.5,0.04,31.2,1.857
-0.47,1.26,-0.57,31.2,1.857
-0.14,1.25,-0.31,31.2,1.857
-0.06,0.7,-0.41,31.4,1.857
-0.01,0.94,-0.42,31.4,1.861
-0.04,0.81,-0.6,31.2,1.857
-0.1,0.73,-0.66,31.2,1.861
-0.09,0.48,-0.55,31.2,1.861
-0.09,0.65,-0.58,31.2,1.861
-0.13,0.6,-0.68,31.2,1.857
-0.22,0.53,-0.64,31.2,1.857
-0.19,0.54,-0.65,31.2,1.846
-0.18,0.54,-0.6,31.2,1.857
-0.18,0.53,-0.63,31.2,1.857
-0.17,0.59,-0.63,31.2,1.857
-0.12,0.52,-0.63,31.2,1.857
-0.1,0.6,-0.6,31.2,1.857
-0.07,0.53,-0.59,31.4,1.857
-0.16,0.64,-0.67,31.2,1.846
-0.16,0.52,-0.66,31.2,1.846
-0.16,0.64,-0.68,31.2,1.846
-0.17,0.61,-0.62,31.2,1.846
-0.17,0.62,-0.63,31.2,1.846
-0.17,0.6,-0.59,31.2,1.846
-0.16,0.61,-0.59,31.2,1.846
-0.15,0.65,-0.62,31.2,1.846
-0.15,0.58,-0.57,31.2,1.846
-0.12,0.66,-0.63,31.2,1.846
-0.12,0.63,-0.58,31.2,1.846
-0.14,0.67,-0.6,31.2,1.846
-0.19,0.86,-0.78,31.2,1.846
-0.1,0.77,-0.84,31.2,1.846
0.17,1.1,-0.37,31.2,1.846
0.29,0.49,-0.32,31.2,1.846
0.41,0.74,-0.13,31.2,1.846
0.48,0.66,-0.01,31.2,1.846
0.48,0.69,-0.09,31.2,1.846
0.5,0.65,0.19,31.2,1.857
0.52,0.31,0.62,31.4,1.857
0.37,0.01,0.91,31.2,1.846
0.03,0.48,0.4,31.2,1.831
-0.13,1.77,0.13,31.2,1.835
-0.5,1.86,-0.85,31.2,1.846
-0.59,0.57,-0.62,31.2,1.846
-0.17,1.21,-0.64,31.4,1.846
-0.01,0.68,-0.25,31.2,1.846
-0.18,1.03,-0.42,31.2,1.846
-0.24,0.83,-0.37,31.2,1.846
-0.33,0.86,-0.46,31.2,1.846
-0.28,0.74,-0.35,31.2,1.846
-0.26,0.75,-0.35,31.2,1.846
-0.32,0.81,-0.43,31.2,1.846
-0.31,0.73,-0.37,31.2,1.846
-0.29,0.81,-0.19,31.2,1.846
-0.44,0.69,-0.68,31.2,1.857
-0.43,1.13,-0.31,31.2,1.857
-0.15,1.32,-0.24,31.2,1.857
0.06,0.98,0.03,31.2,1.846
0.06,1.02,-0.17,31.4,1.857
0.05,0.86,-0.17,31.4,1.861
0.19,0.54,-0.11,31.2,1.861
0.23,0.45,-0.05,31.4,1.857
0.16,0.22,0.05,31.2,1.861
-0.03,0.55,-0.74,31.2,1.861
0.09,0.94,-1.18,31.2,1.857
-0.34,0.37,-0.57,31.2,1.857
-0.07,0.28,-0.99,31.2,1.857
0,0.46,-0.88,31.2,1.846
-0.01,0.29,-0.57,31.2,1.846
-0.04,0.35,-0.95,31.2,1.846
-0.08,0.53,-0.78,31.2,1.857
-0.06,0.45,-0.68,31.2,1.846
0,0.64,-0.72,31.2,1.846
0.09,0.85,-0.61,31.2,1.846
0.12,0.63,-0.39,31.6,1.846
0.18,0.73,-0.38,31.6,1.846
0.21,0.78,-0.38,31.6,1.846
0.25,0.75,-0.35,31.6,1.846
0.29,0.82,-0.34,31.6,1.857
0.32,0.94,-0.31,31.6,1.846
0.4,0.99,-0.15,31.6,1.85
0.41,0.85,-0.18,31.6,1.846
0.49,0.89,-0.07,31.6,1.846
0.5,0.7,-0.17,31.2,1.846
0.56,0.68,-0.22,31.2,1.846
0.64,0.49,-0.07,31.2,1.846
0.65,0.49,0.06,31.2,1.853
0.71,0.64,0.13,31.2,1.846
0.76,0.43,0.35,31.2,1.846
0.77,0.39,0.32,31.2,1.846
0.71,0.73,0.44,31.2,1.846
0.78,0.53,0.63,31.2,1.838
0.73,0.6,0.4,31.4,1.831
0.75,0.46,0.53,31.2,1.82
0.73,0.47,0.56,31.2,1.816
0.68,0.34,0.53,31.2,1.827
0.57,0.22,0.6,31.4,1.82
0.38,0.71,0.4,31.4,1.82
0.31,0.57,0.39,31.2,1.816
0.17,1.19,-0.13,31.2,1.816
0.17,1.03,0.24,31.2,1.82
0.11,0.92,-0.04,31.2,1.831
0,1.14,0.24,31.4,1.831
-0.21,1.23,-0.03,31.2,1.827
-0.22,1,0.2,31.2,1.831
-0.11,1.22,0.22,31.2,1.831
0,1.04,0.63,31.2,1.831
-0.08,1.35,0.36,31.2,1.816
-0.08,1.02,0.6,31.2,1.816
0.01,1.1,0.38,31.2,1.816
0.09,0.99,0.42,31.2,1.816
0.17,1,0.32,31.2,1.816
0.24,1,0.24,31.2,1.816
0.28,0.89,0.29,31.2,1.816
0.36,0.76,0.47,31.2,1.816
0.43,0.54,0.62,31.2,1.812
0.44,0.21,0.63,31.2,1.801
0.36,0.24,0.57,31.2,1.801
0.2,0.6,0.3,31.2,1.801
-0.04,1.73,0.09,31.2,1.812
-0.05,1.33,0.06,31.2,1.812
0.27,1.1,0.26,31.2,1.816
0.2,0.91,0.37,31.2,1.816
0.18,1.1,0.3,31.2,1.816
0.09,1.09,0.31,31.2,1.816
0.07,1.07,0.22,31.2,1.816
0.04,1.02,0.26,31.2,1.805
0.03,1,0.21,31.2,1.812
0.04,0.99,0.22,31.2,1.812
0.06,1.02,0.23,31.2,1.812
0.05,1.06,0.13,31.2,1.812
0.02,1.17,0.01,31.4,1.801
0.26,1.15,0.23,31.4,1.801
0.23,0.73,0.34,31.4,1.786
0.18,0.78,0.37,31.2,1.779
0.25,0.95,0.5,31.2,1.786
0.32,1.22,0.56,31.2,1.801
0.37,0.87,0.05,31.2,1.801
0.42,1.08,-0.07,31.2,1.801
0.45,0.57,-0.34,31.2,1.801
0.48,0.65,-0.19,31.2,1.801
0.47,0.56,-0.32,31.2,1.801
0.5,0.66,-0.32,31.2,1.801
0.51,0.61,-0.39,31.2,1.812
0.56,0.73,-0.35,31.4,1.801
0.59,0.61,-0.34,31.2,1.812
0.6,0.54,-0.3,31.4,1.812
0.6,0.55,-0.31,31.2,1.812
0.63,0.6,-0.3,31.2,1.801
0.65,0.56,-0.27,31.2,1.801
0.65,0.54,-0.23,31.2,1.801
0.65,0.56,-0.21,31.2,1.801
0.67,0.57,-0.25,31.2,1.801
0.67,0.61,-0.21,31.4,1.801
0.68,0.59,-0.21,31.2,1.801
0.67,0.6,-0.2,31.4,1.801
0.69,0.56,-0.19,31.2,1.801
0.68,0.55,-0.21,31.2,1.801
0.67,0.57,-0.19,31.4,1.801
0.69,0.57,-0.21,31.4,1.801
0.69,0.58,-0.18,31.2,1.801
0.69,0.59,-0.19,31.2,1.801
0.69,0.58,-0.16,31.2,1.801
0.68,0.58,-0.18,31.2,1.801
0.68,0.59,-0.15,31.2,1.801
0.68,0.59,-0.19,31.2,1.801
0.69,0.61,-0.14,31.2,1.801
0.69,0.61,-0.2,31.2,1.801
0.66,0.61,-0.15,31.2,1.801
0.68,0.59,-0.12,31.2,1.801
0.67,0.61,-0.19,31.2,1.801
0.65,0.65,-0.23,31.4,1.801
0.67,0.6,-0.15,31.2,1.801
0.67,0.59,-0.15,31.2,1.801
0.67,0.58,-0.12,31.2,1.79
0.62,0.5,0.01,31.2,1.79
0.5,0.57,-0.07,31.2,1.801
0.42,0.5,0,31.2,1.801
0.1,0.48,-0.39,31.2,1.801
-0.04,0.26,-0.24,31.2,1.801
-0.49,0.63,-1.31,31.2,1.801
-0.96,0.08,-0.1,31.2,1.801
-0.93,0.73,-1.16,31.2,1.801
-0.63,0.63,-0.77,31.2,1.801
-0.53,0.65,-0.67,31.4,1.801
-0.49,0.68,-0.66,31.2,1.801
-0.5,0.63,-0.57,31.2,1.79
-0.58,0.5,-0.68,31.2,1.801
-0.58,0.47,-0.57,31.2,1.801
