File Exported by Q - (c) 2009 Affectiva Inc.,,,,
File Version: 1.01,,,,
Firmware Version: 1.81,,,,
UUID: AQL1113206T,,,,
Sampling Rate: 16,,,,
Start Time: 2020-02-27 14:01:27 Offset:-05,,,,
Z-axis,Y-axis,X-axis,Temperature Celsius,EDA(uS)
-0.22,1,0.23,31.6,2.544
-0.22,1,0.24,31.6,2.544
-0.22,1,0.24,31.6,2.544
-0.22,1,0.23,31.6,2.544
-0.22,1,0.24,31.6,2.544
-0.22,1,0.23,31.6,2.539
-0.22,1,0.24,31.6,2.544
-0.22,1,0.24,31.6,2.544
-0.22,1,0.24,31.6,2.544
-0.22,1,0.23,31.6,2.544
-0.22,1,0.23,31.6,2.539
-0.22,1,0.23,31.6,2.544
-0.22,1,0.24,31.6,2.539
-0.22,1,0.23,31.6,2.539
-0.22,1,0.24,31.6,2.539
-0.22,1,0.23,31.6,2.539
-0.22,1,0.24,31.6,2.544
-0.22,1,0.23,31.6,2.539
-0.22,1,0.23,31.6,2.539
-0.22,1,0.24,31.6,2.539
-0.22,1,0.23,31.6,2.539
-0.22,1,0.23,31.6,2.539
-0.21,1,0.24,31.6,2.539
-0.22,1,0.23,31.6,2.534
-0.21,1,0.23,31.6,2.523
-0.22,1,0.23,31.6,2.539
-0.22,1,0.23,31.6,2.539
-0.22,1,0.23,31.6,2.523
-0.22,1,0.22,31.6,2.523
-0.22,1,0.23,31.6,2.523
-0.22,1,0.23,31.6,2.539
-0.22,1,0.23,31.6,2.523
-0.22,1,0.22,31.6,2.523
-0.21,1,0.23,31.6,2.523
-0.22,1,0.23,31.6,2.523
-0.22,1,0.22,31.6,2.518
-0.22,1,0.22,31.6,2.523
-0.22,1,0.22,31.6,2.523
-0.22,1,0.22,31.6,2.53
-0.22,1,0.22,31.6,2.518
-0.22,1,0.22,31.6,2.518
-0.22,1,0.22,31.6,2.523
-0.22,1,0.22,31.6,2.518
-0.22,1,0.22,31.6,2.518
-0.23,1,0.22,32,2.523
-0.23,1,0.22,32,2.506
-0.23,0.99,0.22,32,2.518
-0.23,1,0.22,32,2.518
-0.22,1,0.22,32,2.518
-0.23,0.99,0.22,32,2.518
-0.23,0.99,0.21,32,2.523
-0.23,1,0.22,32,2.518
-0.22,1,0.23,32,2.523
-0.22,1,0.22,31.6,2.523
-0.22,1,0.22,31.8,2.534
-0.21,1,0.24,31.6,2.539
-0.23,1,0.2,31.6,2.534
-0.23,1,0.23,31.6,2.534
-0.22,1,0.21,31.6,2.534
-0.22,1,0.21,31.6,2.534
-0.22,1,0.22,31.6,2.534
-0.21,1,0.21,31.6,2.534
-0.22,1,0.21,31.6,2.523
-0.21,1,0.2,31.6,2.523
-0.22,1,0.22,31.6,2.523
-0.22,1,0.22,31.6,2.539
-0.21,1,0.21,31.6,2.539
-0.22,1,0.21,31.6,2.523
-0.21,1,0.21,31.6,2.534
-0.21,1,0.22,31.6,2.539
-0.21,1,0.2,31.6,2.523
-0.21,1,0.22,31.6,2.539
-0.22,1,0.21,31.6,2.539
-0.21,1,0.21,31.6,2.523
-0.21,1,0.2,31.6,2.534
-0.21,1,0.21,31.6,2.534
-0.2,1,0.21,31.6,2.523
-0.21,1,0.21,31.6,2.534
-0.21,1,0.21,31.6,2.523
-0.2,1,0.21,31.6,2.539
-0.21,1,0.21,31.6,2.523
-0.22,1,0.21,31.6,2.523
-0.21,1,0.21,31.6,2.523
-0.2,1,0.21,31.6,2.534
-0.2,1,0.21,31.6,2.523
-0.22,1,0.2,31.6,2.523
-0.21,1,0.2,31.6,2.523
-0.2,1.01,0.2,31.6,2.534
-0.18,1.01,0.21,31.8,2.518
-0.21,0.98,0.21,31.6,2.518
-0.23,0.99,0.18,31.6,2.53
-0.2,1,0.2,31.6,2.523
-0.19,1.03,0.19,31.6,2.518
-0.18,1.03,0.15,31.6,2.534
-0.17,0.95,0.09,31.6,2.53
-0.15,0.89,0.12,31.6,2.518
-0.17,0.92,-0.04,31.6,2.518
-0.2,1.1,0,31.8,2.513
-0.23,0.89,-0.01,31.6,2.513
-0.15,0.9,0,31.6,2.518
-0.19,0.98,0.04,31.6,2.513
-0.14,1.01,0.01,31.6,2.502
-0.15,0.98,0.01,31.6,2.53
-0.18,1.03,0.1,31.6,2.518
-0.18,1,0.08,31.6,2.502
-0.18,1,0.09,31.6,2.502
-0.16,1,0.09,31.6,2.53
-0.16,1,0.09,31.6,2.518
-0.17,1,0.08,31.6,2.502
-0.16,1,0.1,31.6,2.53
-0.17,1,0.09,31.6,2.518
-0.16,1,0.1,31.6,2.518
-0.16,1,0.09,31.6,2.518
-0.17,1,0.1,31.6,2.518
-0.16,1,0.1,31.6,2.502
-0.17,1,0.1,31.8,2.502
-0.16,1,0.1,31.6,2.518
-0.16,1,0.1,31.6,2.502
-0.17,1,0.1,31.6,2.518
-0.13,0.98,0.17,31.6,2.502
-0.19,1.04,0.15,31.6,2.518
-0.19,0.97,0.13,31.6,2.518
-0.17,1.05,0.14,31.6,2.53
-0.17,1,0.13,31.6,2.518
-0.16,1,0.14,31.6,2.53
-0.16,1,0.13,31.6,2.53
-0.17,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.16,1,0.13,31.6,2.53
-0.16,1,0.14,31.6,2.518
-0.17,1,0.13,31.6,2.53
-0.17,1,0.13,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.17,1,0.14,31.6,2.518
-0.16,1,0.13,31.6,2.518
-0.16,1,0.14,31.8,2.518
-0.16,1,0.14,31.8,2.518
-0.16,1,0.15,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.16,1,0.15,31.6,2.518
-0.16,1,0.14,31.6,2.53
-0.16,1,0.14,31.6,2.53
-0.16,1,0.13,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.17,1,0.14,31.6,2.53
-0.16,1.01,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.513
-0.16,1,0.15,31.6,2.518
-0.16,1.01,0.14,31.6,2.53
-0.16,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.53
-0.16,1,0.14,31.8,2.513
-0.16,1,0.15,31.6,2.502
-0.16,1,0.14,31.6,2.518
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.513
-0.16,1,0.14,31.6,2.513
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1.01,0.15,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.17,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.513
-0.16,1,0.14,31.6,2.502
-0.16,1,0.15,31.6,2.513
-0.17,1,0.15,31.6,2.502
-0.16,1.01,0.15,31.6,2.502
-0.16,1.01,0.14,31.6,2.502
-0.16,1,0.13,31.6,2.502
-0.16,1.01,0.15,31.6,2.502
-0.17,1,0.14,31.6,2.502
-0.16,1,0.15,31.6,2.502
-0.17,1,0.15,31.8,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.502
-0.17,1,0.14,31.6,2.502
-0.16,1,0.15,31.6,2.497
-0.16,1,0.14,31.6,2.502
-0.16,1,0.15,31.6,2.502
-0.17,1,0.14,31.6,2.497
-0.16,1,0.14,31.6,2.502
-0.16,1.01,0.14,31.6,2.502
-0.16,1,0.14,31.6,2.493
-0.15,1,0.13,31.6,2.486
-0.16,1,0.14,31.6,2.481
-0.16,1,0.13,31.6,2.481
-0.17,1,0.13,31.6,2.481
-0.16,1,0.14,31.6,2.493
-0.15,1,0.13,31.6,2.497
-0.16,1,0.14,31.6,2.497
-0.16,1,0.14,31.6,2.481
-0.16,1,0.14,31.6,2.481
-0.16,1,0.14,31.6,2.481
-0.16,1,0.13,31.6,2.481
-0.16,1,0.14,31.6,2.481
-0.16,1,0.13,31.6,2.481
-0.15,1,0.14,31.6,2.493
-0.16,1,0.14,31.6,2.481
-0.16,1,0.14,31.6,2.481
-0.17,1.01,0.13,31.6,2.481
-0.15,1.01,0.13,31.6,2.481
-0.16,1,0.14,31.6,2.477
-0.15,1.01,0.14,31.6,2.481
-0.15,1,0.13,31.6,2.481
-0.16,1,0.14,31.6,2.481
-0.15,1,0.14,31.6,2.481
-0.16,1,0.13,31.8,2.493
-0.16,1,0.14,31.6,2.493
-0.16,1,0.13,31.6,2.481
-0.16,1,0.14,31.6,2.481
-0.16,1,0.13,31.6,2.481
-0.15,1.01,0.14,31.8,2.481
-0.16,1,0.13,31.8,2.481
-0.16,1,0.12,31.6,2.481
-0.16,1,0.13,31.8,2.481
-0.15,1,0.14,31.8,2.481
-0.16,1,0.13,31.6,2.477
-0.16,1,0.13,31.8,2.493
-0.16,1,0.14,31.8,2.481
-0.16,1,0.13,31.6,2.481
-0.16,1,0.13,31.6,2.481
-0.16,1,0.14,31.8,2.477
-0.16,1,0.13,31.6,2.481
-0.16,1,0.13,31.6,2.481
-0.16,1,0.14,31.6,2.481
-0.16,1,0.13,31.6,2.477
-0.16,1,0.13,31.6,2.481
-0.16,1,0.14,31.6,2.493
-0.16,1,0.13,31.6,2.481
-0.16,1,0.14,31.8,2.477
-0.15,1,0.13,31.6,2.461
-0.15,1.01,0.13,31.6,2.477
-0.17,1.04,0.15,31.8,2.472
-0.58,1.32,0.54,31.6,2.477
-0.22,1.05,0.21,31.6,2.481
0.01,1.16,0.6,31.6,2.481
0.15,0.97,0.69,31.6,2.481
0.27,1.02,0.89,31.8,2.477
0.21,0.82,0.19,31.6,2.481
0.44,0.45,-0.19,31.6,2.477
0.43,0.45,-0.5,31.6,2.477
0.38,0.42,-0.68,31.6,2.461
0.4,0.35,-0.7,31.6,2.477
0.39,0.45,-0.56,31.6,2.461
0.33,0.41,-0.57,31.8,2.477
0.32,0.32,-0.67,31.8,2.481
0.36,0.29,-0.71,31.6,2.481
0.41,0.32,-0.69,31.8,2.481
0.44,0.33,-0.6,31.6,2.493
0.42,0.32,-0.63,31.8,2.481
0.42,0.34,-0.59,31.6,2.481
0.46,0.33,-0.59,31.8,2.488
0.49,0.33,-0.57,31.6,2.488
0.5,0.34,-0.57,31.8,2.477
0.5,0.34,-0.53,31.6,2.481
0.5,0.33,-0.63,31.6,2.461
0.51,0.31,-0.58,31.8,2.477
0.51,0.33,-0.61,31.8,2.477
0.51,0.34,-0.59,31.8,2.488
0.5,0.33,-0.6,31.8,2.477
0.5,0.33,-0.59,31.6,2.477
0.5,0.34,-0.6,31.6,2.461
0.5,0.35,-0.6,31.6,2.461
0.5,0.33,-0.59,31.6,2.461
0.5,0.34,-0.56,31.8,2.472
0.48,0.32,-0.57,31.6,2.461
0.45,0.31,-0.56,31.6,2.472
0.27,0.23,-0.53,31.6,2.461
0.37,0.63,-0.44,31.6,2.461
0.3,0.52,-0.33,31.6,2.461
0.42,0.84,-0.37,31.6,2.461
0.38,0.79,-0.3,31.6,2.472
0.29,0.9,-0.15,31.6,2.461
0.35,0.91,-0.11,31.8,2.477
0.24,1.05,-0.23,31.6,2.477
0.25,1.08,-0.24,31.6,2.461
0.24,1.02,-0.1,31.6,2.488
0.2,1,0.11,31.6,2.477
0.08,1,0.17,31.6,2.477
0.03,1.02,0.27,31.6,2.472
0,0.95,0.35,31.6,2.461
-0.14,0.92,0.25,31.8,2.461
-0.22,1.14,0.34,31.8,2.461
-0.21,1.23,0.46,31.6,2.461
-0.14,0.94,0.24,31.6,2.472
-0.11,1,0.23,31.6,2.461
-0.06,1.04,0.24,31.6,2.461
-0.08,1.02,0.25,31.6,2.472
-0.1,1.01,0.25,31.8,2.461
-0.1,1,0.25,31.8,2.461
-0.09,1,0.25,31.6,2.461
-0.09,1.01,0.24,31.6,2.461
-0.08,1,0.22,31.6,2.461
-0.1,1.01,0.25,31.6,2.461
-0.1,1,0.25,31.6,2.461
-0.09,1.02,0.25,31.6,2.461
-0.1,1.01,0.25,31.6,2.461
-0.1,1,0.24,31.6,2.461
-0.09,1.01,0.25,31.8,2.461
-0.09,1,0.26,31.8,2.461
-0.1,1,0.26,31.8,2.456
-0.09,1,0.25,31.8,2.461
-0.1,1,0.26,31.8,2.456
-0.1,1.01,0.25,31.8,2.461
-0.1,1.01,0.25,31.6,2.461
-0.1,1.01,0.25,31.8,2.467
-0.1,1.01,0.26,31.8,2.456
-0.1,1,0.26,31.8,2.472
-0.09,1.01,0.26,31.6,2.461
-0.1,1.01,0.25,31.6,2.472
-0.09,1.01,0.24,31.6,2.456
-0.1,1.01,0.25,31.6,2.456
-0.1,1.01,0.24,31.6,2.456
-0.09,1.01,0.25,31.6,2.456
-0.1,1.01,0.25,31.6,2.461
-0.1,1.01,0.25,31.8,2.456
-0.09,1.01,0.25,31.6,2.44
-0.09,1,0.25,31.6,2.467
-0.09,1.01,0.26,31.8,2.456
-0.1,1,0.25,31.6,2.456
-0.09,1.01,0.26,31.6,2.456
-0.1,1,0.25,31.6,2.467
-0.09,1.01,0.25,31.6,2.44
-0.09,1.01,0.25,31.8,2.456
-0.1,1.01,0.25,31.6,2.456
-0.09,1.01,0.25,31.8,2.456
-0.09,1.01,0.25,31.8,2.456
-0.1,1.01,0.25,31.6,2.456
-0.09,1,0.25,31.6,2.456
-0.1,1.01,0.25,31.6,2.456
-0.09,1,0.26,31.6,2.456
-0.1,1,0.25,31.6,2.456
-0.1,1.01,0.24,31.6,2.456
-0.1,1.01,0.25,31.6,2.456
-0.09,1.01,0.25,31.6,2.456
-0.1,1.01,0.25,31.8,2.456
-0.1,1,0.25,31.6,2.467
-0.09,1.01,0.25,31.6,2.456
-0.1,1.01,0.25,31.6,2.456
-0.09,1,0.25,31.6,2.461
-0.09,1.01,0.25,31.6,2.456
-0.1,1.01,0.24,31.8,2.467
-0.1,1,0.25,31.6,2.467
-0.1,1.01,0.25,31.8,2.456
-0.09,1.01,0.26,31.6,2.456
-0.1,1,0.26,31.6,2.456
-0.1,1.01,0.25,31.8,2.456
-0.09,1,0.26,31.6,2.461
-0.1,1.01,0.24,31.6,2.456
-0.1,1,0.25,31.6,2.456
-0.09,1.01,0.26,31.6,2.456
-0.09,1.01,0.25,31.6,2.456
-0.09,1.01,0.25,31.8,2.467
-0.1,1.01,0.25,31.6,2.456
-0.1,1,0.26,31.6,2.456
-0.09,1.01,0.26,31.8,2.467
-0.09,1.01,0.26,31.6,2.456
-0.1,1.01,0.26,31.6,2.456
-0.1,1.01,0.26,31.6,2.44
-0.1,1,0.26,31.8,2.467
-0.09,1.01,0.25,31.6,2.44
-0.09,1,0.25,31.8,2.456
-0.09,1.01,0.25,31.6,2.44
-0.09,1.01,0.26,31.6,2.467
-0.09,1.01,0.26,31.6,2.456
-0.09,1.01,0.25,31.8,2.467
-0.09,1.01,0.25,31.6,2.44
-0.1,1,0.26,31.6,2.44
-0.09,1.01,0.26,31.6,2.456
-0.09,1,0.26,31.6,2.456
-0.09,1.01,0.25,31.6,2.44
-0.1,1.01,0.25,31.6,2.44
-0.09,1.01,0.25,31.6,2.44
-0.09,1,0.26,31.6,2.452
-0.1,1.01,0.26,31.8,2.44
-0.1,1,0.26,31.6,2.436
-0.09,1.01,0.26,31.8,2.44
-0.09,1,0.26,31.8,2.456
-0.1,1.01,0.26,31.6,2.44
-0.1,1.01,0.25,31.6,2.456
-0.09,1.01,0.26,31.8,2.44
-0.1,1,0.25,31.6,2.436
-0.09,1.01,0.26,31.8,2.436
-0.09,1,0.25,31.8,2.44
-0.1,1.01,0.26,31.6,2.44
-0.1,1.01,0.25,31.8,2.436
-0.09,1.01,0.24,31.8,2.44
-0.09,1.01,0.25,31.8,2.436
-0.1,1.01,0.26,31.6,2.436
-0.1,1.01,0.26,31.8,2.436
-0.1,1.01,0.26,31.8,2.436
-0.09,1.01,0.25,31.6,2.436
-0.1,1.01,0.25,31.8,2.44
-0.1,1.01,0.26,31.6,2.436
-0.09,1.01,0.25,31.8,2.436
-0.1,1,0.25,31.8,2.447
-0.1,1.01,0.25,31.6,2.44
-0.09,1.01,0.25,31.6,2.436
-0.09,1.01,0.25,31.6,2.436
-0.1,1.01,0.25,31.8,2.447
-0.1,1.01,0.25,31.8,2.436
-0.09,1.01,0.25,31.6,2.447
-0.1,1.01,0.25,31.6,2.436
-0.1,1.01,0.25,31.6,2.447
-0.09,1.01,0.24,31.8,2.436
-0.09,1.01,0.25,31.6,2.436
-0.09,1.01,0.25,31.8,2.436
-0.1,1.01,0.25,31.6,2.436
-0.09,1.01,0.25,31.8,2.436
-0.09,1,0.25,31.6,2.436
-0.09,1.01,0.25,31.8,2.436
-0.1,1,0.23,31.8,2.436
-0.11,1.01,0.26,31.8,2.42
-0.1,1.01,0.26,31.8,2.431
-0.09,1,0.25,31.8,2.436
-0.1,1.01,0.25,31.6,2.42
-0.09,1,0.25,31.8,2.42
-0.09,1.01,0.26,31.6,2.42
-0.09,1,0.25,31.8,2.42
-0.1,1.01,0.25,31.6,2.42
-0.1,1.01,0.26,31.8,2.431
-0.09,1.01,0.25,31.8,2.42
-0.1,1.01,0.25,31.6,2.42
-0.09,1.01,0.25,31.8,2.42
-0.1,1.01,0.25,31.6,2.42
-0.1,1.01,0.26,31.6,2.42
-0.09,1.01,0.26,31.8,2.42
-0.09,1,0.25,31.6,2.431
-0.09,1.01,0.26,31.8,2.42
-0.09,1.01,0.26,31.8,2.42
-0.1,1,0.25,31.8,2.42
-0.09,1,0.25,31.8,2.42
-0.1,1.01,0.25,31.8,2.431
-0.1,1,0.25,31.8,2.431
-0.09,1.01,0.26,31.8,2.42
-0.1,1.02,0.26,31.8,2.42
-0.09,1.01,0.25,31.8,2.42
-0.09,1.01,0.25,31.6,2.405
-0.09,1,0.25,31.8,2.42
-0.1,1,0.25,31.8,2.431
-0.09,1.01,0.25,31.8,2.42
-0.09,1.01,0.26,31.8,2.405
-0.09,1.01,0.25,31.6,2.431
-0.09,1.01,0.25,31.6,2.431
-0.09,1.01,0.25,31.8,2.42
-0.1,1.01,0.25,31.8,2.42
-0.1,1.01,0.26,31.8,2.416
-0.1,1.01,0.25,31.8,2.416
-0.09,1.01,0.26,31.6,2.4
-0.09,1.01,0.25,31.6,2.416
-0.09,1.01,0.26,31.8,2.4
-0.09,1.01,0.26,31.8,2.416
-0.1,1.01,0.26,31.8,2.411
-0.1,1.01,0.26,31.8,2.416
-0.1,1,0.25,31.6,2.4
-0.1,1.01,0.26,31.8,2.4
-0.1,1.01,0.25,31.8,2.4
-0.09,1,0.25,31.6,2.4
-0.09,1,0.26,31.8,2.4
-0.1,1.01,0.25,31.8,2.4
-0.1,1,0.26,31.8,2.4
-0.09,1.01,0.26,31.8,2.4
-0.1,1.01,0.26,31.8,2.4
-0.09,1.01,0.25,31.8,2.4
-0.09,1.01,0.25,31.6,2.411
-0.1,1.01,0.26,31.8,2.4
-0.1,1.01,0.25,31.8,2.4
-0.09,1.01,0.25,31.8,2.411
-0.09,1.01,0.25,31.8,2.411
-0.1,1.01,0.25,31.8,2.396
-0.1,1.01,0.25,31.8,2.4
-0.09,1.01,0.26,31.6,2.4
-0.09,1.01,0.26,31.8,2.4
-0.1,1.01,0.26,31.6,2.4
-0.1,1,0.26,31.6,2.4
-0.09,1.01,0.25,31.6,2.396
-0.09,1.01,0.26,31.8,2.4
-0.09,1,0.26,31.6,2.4
-0.1,1,0.25,31.8,2.4
-0.09,1.01,0.26,31.8,2.396
-0.09,1.01,0.25,31.6,2.4
-0.1,1.01,0.26,31.8,2.4
-0.09,1.01,0.25,31.8,2.396
-0.1,1,0.26,31.6,2.396
-0.1,1.01,0.26,31.6,2.4
-0.09,1,0.25,31.8,2.4
-0.09,1.01,0.26,31.6,2.396
-0.09,1.01,0.25,31.8,2.4
-0.1,1.01,0.26,31.8,2.4
-0.09,1.01,0.25,31.8,2.411
-0.09,1.01,0.26,31.8,2.4
-0.1,1,0.26,31.8,2.411
-0.1,1.01,0.25,31.8,2.4
-0.09,1.01,0.25,31.8,2.4
-0.09,1,0.26,31.8,2.4
-0.09,1.01,0.25,31.6,2.411
-0.1,1,0.25,31.6,2.42
-0.09,1.01,0.26,31.8,2.4
-0.09,1.01,0.26,31.6,2.42
-0.09,1,0.26,31.8,2.431
-0.1,1.01,0.25,31.8,2.42
-0.09,1.01,0.25,31.8,2.416
-0.1,1,0.25,31.8,2.42
-0.1,1,0.26,31.8,2.42
-0.09,1.01,0.25,31.8,2.431
-0.09,1.01,0.26,31.6,2.42
-0.09,1,0.25,31.8,2.42
-0.1,1.01,0.25,31.8,2.431
-0.09,1,0.25,31.8,2.431
-0.09,1.01,0.25,31.8,2.42
-0.1,1.01,0.25,31.8,2.416
-0.1,1.01,0.25,31.8,2.405
-0.09,1,0.25,31.8,2.416
-0.1,1.01,0.26,31.6,2.42
-0.1,1.01,0.25,31.6,2.42
-0.09,1.01,0.25,31.8,2.405
-0.09,1.01,0.26,31.8,2.405
-0.09,1,0.26,31.8,2.4
-0.09,1.01,0.26,31.8,2.42
-0.09,1.01,0.25,31.8,2.4
-0.09,1.01,0.26,31.6,2.411
-0.09,1.01,0.25,31.8,2.4
-0.1,1,0.26,31.8,2.4
-0.1,1.01,0.26,31.8,2.411
-0.09,1.01,0.26,31.8,2.4
-0.09,1.01,0.25,31.8,2.411
-0.09,1.01,0.26,31.6,2.4
-0.09,1,0.26,31.8,2.411
-0.1,1.01,0.25,31.8,2.4
-0.09,1,0.25,31.8,2.4
-0.09,1.01,0.26,31.8,2.4
-0.1,1,0.25,31.6,2.4
-0.09,1.01,0.25,31.8,2.4
-0.09,1.01,0.26,31.8,2.396
-0.09,1.01,0.25,31.8,2.396
-0.1,1.01,0.26,31.8,2.396
-0.09,1.01,0.25,31.8,2.396
-0.1,1.01,0.25,31.8,2.396
-0.09,1.01,0.25,31.8,2.381
-0.1,1.01,0.25,31.8,2.381
-0.1,1.01,0.26,31.8,2.396
-0.1,1,0.26,31.8,2.391
-0.1,1,0.25,31.8,2.381
-0.09,1.01,0.26,31.8,2.381
-0.1,1.01,0.25,31.8,2.381
-0.09,1.01,0.25,31.8,2.391
-0.1,1.01,0.25,31.8,2.381
-0.09,1.01,0.26,31.8,2.381
-0.1,1,0.25,31.6,2.381
-0.09,1.01,0.26,31.8,2.381
-0.09,1,0.26,31.8,2.381
-0.09,1,0.26,31.6,2.381
-0.09,1.01,0.26,31.8,2.391
-0.09,1,0.26,31.6,2.391
-0.09,1.01,0.25,31.8,2.391
-0.1,1,0.25,31.8,2.391
-0.1,1.01,0.26,31.8,2.381
-0.09,1,0.25,31.8,2.376
-0.09,1.01,0.26,31.8,2.376
-0.09,1.01,0.26,31.8,2.376
-0.1,1.01,0.25,31.8,2.376
-0.09,1,0.26,31.6,2.376
-0.09,1.01,0.25,31.8,2.376
-0.1,1.01,0.26,31.8,2.376
-0.1,1.01,0.25,31.8,2.376
-0.09,1.01,0.25,31.8,2.376
-0.1,1.01,0.26,31.8,2.376
-0.1,1.01,0.25,31.8,2.376
-0.09,1,0.26,31.8,2.361
-0.08,0.99,0.25,31.8,2.376
-0.1,1.01,0.26,31.8,2.376
-0.1,1,0.25,31.8,2.372
-0.09,1.01,0.26,31.8,2.361
-0.09,1.01,0.25,31.8,2.372
-0.09,1.01,0.25,31.8,2.361
-0.09,1.01,0.25,31.8,2.361
-0.09,1.01,0.25,31.8,2.372
-0.09,1,0.25,31.8,2.361
-0.09,1.01,0.26,31.8,2.361
-0.09,1.01,0.25,31.8,2.372
-0.1,1,0.25,31.6,2.372
-0.09,1.01,0.26,31.8,2.361
-0.09,1.01,0.25,31.8,2.361
-0.1,1,0.26,31.8,2.372
-0.09,1.01,0.26,31.8,2.361
-0.09,1,0.26,31.8,2.372
-0.1,1,0.26,31.8,2.361
-0.1,1.01,0.25,31.8,2.372
-0.09,1.01,0.26,31.8,2.361
-0.1,1,0.26,31.8,2.361
-0.09,1.01,0.26,31.8,2.361
-0.1,1,0.26,31.8,2.361
-0.09,1.01,0.26,31.8,2.361
-0.1,1,0.26,31.8,2.372
-0.1,1.01,0.25,31.8,2.361
-0.1,1,0.26,31.8,2.361
-0.1,1.01,0.26,31.8,2.372
-0.09,1.01,0.26,31.8,2.361
-0.1,1.01,0.25,31.8,2.361
-0.1,1.01,0.26,31.8,2.357
-0.1,1.01,0.26,31.8,2.361
-0.09,1.01,0.25,31.8,2.361
-0.09,1,0.25,31.8,2.361
-0.1,1,0.25,31.8,2.346
-0.1,1,0.26,31.6,2.346
-0.09,1.01,0.25,31.8,2.357
-0.09,1,0.26,31.8,2.346
-0.09,1.01,0.25,31.8,2.357
-0.09,1,0.25,31.8,2.357
-0.1,1.01,0.25,31.8,2.346
-0.1,1,0.26,31.8,2.346
-0.09,1.01,0.25,31.8,2.352
-0.1,1.01,0.25,31.8,2.342
-0.1,1.01,0.26,31.8,2.352
-0.09,1.01,0.25,31.8,2.342
-0.09,1,0.25,31.8,2.342
-0.1,1,0.25,32,2.342
-0.1,1,0.25,32,2.342
-0.1,1,0.26,32,2.342
-0.09,1,0.25,32,2.342
-0.1,1.01,0.26,32,2.342
-0.1,1.01,0.26,32,2.342
-0.1,1.01,0.26,32,2.342
-0.09,1,0.25,32,2.342
-0.1,1,0.25,32,2.342
-0.09,1.01,0.25,31.8,2.342
-0.1,1.01,0.25,31.8,2.337
-0.09,1.01,0.25,31.8,2.352
-0.09,1,0.26,31.8,2.342
-0.09,1,0.25,31.8,2.337
-0.1,1.01,0.25,31.8,2.337
-0.09,1.01,0.25,31.8,2.337
-0.09,1.01,0.25,31.8,2.337
-0.09,1.01,0.25,31.8,2.337
-0.09,1,0.25,31.8,2.327
-0.1,1.01,0.25,31.8,2.337
-0.09,1.01,0.26,31.8,2.327
-0.09,1,0.25,31.8,2.323
-0.09,1.01,0.25,31.8,2.327
-0.09,1.01,0.26,31.8,2.327
-0.09,1.01,0.25,31.8,2.333
-0.09,1,0.25,31.8,2.333
-0.09,1.01,0.25,31.8,2.333
-0.09,1,0.25,31.8,2.333
-0.09,1.02,0.25,31.8,2.333
-0.09,1,0.25,31.8,2.323
-0.09,1.01,0.25,31.8,2.333
-0.09,1,0.26,31.8,2.323
-0.09,1.01,0.25,31.8,2.323
-0.09,1,0.25,31.8,2.323
-0.09,1.01,0.25,31.8,2.333
-0.09,1.01,0.25,31.8,2.323
-0.09,1.01,0.25,31.8,2.323
-0.09,1.01,0.25,31.8,2.333
-0.09,1,0.25,31.8,2.323
-0.1,1.01,0.25,31.8,2.323
-0.09,1.01,0.25,31.8,2.323
-0.09,1.01,0.25,31.8,2.333
-0.09,1.01,0.25,31.8,2.333
-0.1,1.01,0.25,31.8,2.333
-0.09,1.01,0.25,31.8,2.333
-0.09,1.01,0.25,31.8,2.333
-0.09,1,0.25,31.8,2.323
-0.09,1,0.25,31.8,2.318
-0.09,1.01,0.25,31.8,2.333
-0.09,1.01,0.25,31.8,2.318
-0.09,1,0.25,31.8,2.308
-0.09,1.01,0.25,31.8,2.318
-0.1,1.01,0.25,31.8,2.308
-0.09,1.01,0.25,31.8,2.308
-0.09,1,0.26,31.8,2.308
-0.1,1.01,0.25,31.8,2.318
-0.09,1.01,0.26,31.8,2.303
-0.09,1,0.25,31.8,2.303
-0.09,1.01,0.25,31.8,2.314
-0.1,1.01,0.26,31.8,2.303
-0.09,1.01,0.25,31.8,2.314
-0.09,1.01,0.25,31.8,2.303
-0.1,1.01,0.25,31.8,2.314
-0.09,1,0.25,31.8,2.303
