 timestamp, gaze_0_x, gaze_0_y, gaze_0_z, gaze_1_x, gaze_1_y, gaze_1_z, gaze_angle_x, gaze_angle_y, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
0,0.475342,0.079567,-0.876196,-0.838558,0.162463,-0.520026,-0.255,0.172,31.5,8.6,157.4,-0.032,0.145,-0.034,3.18,2.71,0,0,0,0,0.1,0,0,0,1.19,0,0,0,0,0.35,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.033,0.397002,0.071428,-0.915034,-0.815735,0.108562,-0.568146,-0.275,0.121,31.6,7.8,158.5,-0.013,0.136,-0.037,3.54,2.87,0,0,0,0,0.21,0,0.08,0,1.39,0.09,0,0,0.16,0.47,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.067,0.400652,0.074618,-0.913187,-0.742155,0.054526,-0.668007,-0.213,0.081,31.5,7.3,159.7,-0.017,0.126,-0.032,3.74,2.95,0,0,0,0.09,0.36,0,0.17,0.06,1.37,0.16,0,0,0.39,0.67,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0.1,0.428255,0.114735,-0.896344,-0.738107,0.102775,-0.66681,-0.196,0.138,31.4,8.3,160.7,0.052,0.127,-0.04,3.83,3.06,0,0.06,0,0.18,0.53,0,0.28,0.24,1.07,0.25,0,0,0.7,0.78,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.133,0.463594,0.136133,-0.875528,-0.692621,0.14589,-0.706394,-0.144,0.176,31,9.2,160,0.096,0.13,-0.047,3.72,3.23,0,0.1,0,0.41,0.69,0,0.3,0.51,0.62,0.19,0,0,1.13,0.86,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0.167,0.624606,0.165637,-0.763172,-0.814141,0.213437,-0.540017,-0.144,0.283,30.1,10.1,159.9,0.129,0.137,-0.05,3.29,3.18,0,0.1,0,0.43,0.68,0,0.25,0.65,0.36,0.12,0,0,1.57,0.84,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0.2,0.644845,0.166876,-0.745874,-0.851872,0.217526,-0.476442,-0.168,0.305,29.9,11.4,160,0.144,0.146,-0.058,2.3,2.54,0,0.04,0,0.35,0.78,0,0.13,0.47,0.22,0.12,0,0,1.26,0.68,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
0.233,0.739332,-0.000465,-0.673341,-0.832176,0.07024,-0.550045,-0.076,0.057,32.7,9.8,159.7,0.009,0.144,-0.054,1.45,1.92,0,0.02,0,0.24,0.92,0,0.03,0.2,0.14,0.28,0,0,0.72,0.55,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
0.267,0.869215,-0.053995,-0.491477,-0.880929,0.114784,-0.459117,-0.012,0.064,32.6,9.3,157.5,0.001,0.153,-0.067,0.8,1.23,0,0.05,0,0.25,1.1,0,0,0,0.03,0.4,0,0,0.06,0.39,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.3,0.884858,-0.090473,-0.456991,-0.876269,0.043638,-0.479841,0.009,-0.05,33.3,9.8,157.8,-0.012,0.141,-0.074,0.73,1.1,0,0.1,0,0.27,1.05,0,0,0,0,0.39,0,0,0,0.35,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.333,0.904742,-0.106772,-0.412361,-0.873884,0.052291,-0.483315,0.034,-0.061,33.6,10.5,157.1,0.001,0.149,-0.084,0.69,0.97,0,0.13,0,0.14,0.91,0,0,0,0,0.29,0,0,0,0.48,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.367,0.951226,-0.112576,-0.28722,-0.915441,0.107255,-0.387898,0.053,-0.008,34.3,11.3,156.6,0.04,0.153,-0.101,0.76,0.97,0,0.1,0,0.2,0.65,0,0,0,0.01,0.32,0,0,0.47,0.74,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
0.4,0.964783,0.014005,-0.262674,-0.885107,0.150923,-0.440236,0.113,0.23,34.5,14.2,156.9,0.165,0.132,-0.116,0.81,0.86,0,0.05,0,0.34,0.44,0,0,0,0.15,0.23,0,0.03,1.02,0.94,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.433,0.803105,0.055502,-0.593247,-0.878035,0.110379,-0.465693,-0.071,0.155,33.7,13.9,156.7,0.136,0.135,-0.104,0.85,0.86,0,0.15,0,0.56,0.27,0,0,0,0.3,0.26,0,0.03,1.49,0.92,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.467,0.590378,0.034637,-0.806383,-0.812343,0.070616,-0.578889,-0.159,0.076,33.8,13.9,157.7,0.134,0.127,-0.103,1.04,1.08,0,0.29,0,0.41,0.26,0,0,0,0.42,0.1,0,0.03,1.2,0.6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5,0.950537,-0.067552,-0.303178,-0.911176,0.068376,-0.406303,0.055,0.001,32.8,12.4,157.7,0.071,0.151,-0.092,1.15,1.11,0,0.44,0,0.28,0.27,0,0,0,0.36,0.1,0,0,0.76,0.31,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.533,0.922023,-0.081845,-0.378385,-0.898697,0.040665,-0.436681,0.029,-0.05,32.9,11.9,158.2,0.056,0.149,-0.085,1.25,1.04,0,0.36,0,0.14,0.33,0,0,0,0.21,0,0,0,0.34,0.06,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.567,0.764351,-0.091065,-0.638338,-0.858148,0.023189,-0.512879,-0.081,-0.059,33,11.5,158.5,0.034,0.144,-0.08,1.24,0.97,0,0.26,0,0.19,0.43,0,0,0,0.1,0,0,0,0.38,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.6,0.598517,-0.070075,-0.798039,-0.810121,0.019601,-0.585935,-0.152,-0.036,33.9,11.9,159.7,0.057,0.14,-0.083,1.3,1.07,0,0.18,0,0.36,0.5,0,0,0,0.11,0,0,0,0.63,0.08,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.633,0.520992,-0.004626,-0.853549,-0.768913,0.017483,-0.639115,-0.165,0.009,34,12.5,159.7,0.092,0.145,-0.09,1.32,1.2,0,0.23,0,0.48,0.51,0,0,0,0.18,0,0,0,0.95,0.08,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.667,0.585582,-0.006867,-0.810584,-0.791844,0.034776,-0.609733,-0.144,0.02,33.9,12.4,159.4,0.089,0.142,-0.088,1.4,1.27,0,0.24,0,0.52,0.42,0,0,0,0.29,0,0,0,1.12,0.18,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.7,0.533164,0.00407,-0.846002,-0.754051,0.0114,-0.656716,-0.146,0.01,33.9,12.4,160.1,0.088,0.14,-0.086,1.55,1.41,0,0.17,0,0.32,0.34,0,0,0,0.47,0.15,0,0,0.92,0.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.733,0.584472,-0.065328,-0.80878,-0.811506,0.008419,-0.584283,-0.162,-0.041,33.8,11.1,159.6,0.019,0.142,-0.072,1.67,1.49,0,0.13,0,0.13,0.23,0,0,0,0.89,0.15,0,0,0.55,0.38,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.767,0.522875,-0.021925,-0.852127,-0.822568,-0.001897,-0.568664,-0.208,-0.017,33.5,10.4,160.5,-0.009,0.14,-0.065,1.74,1.51,0,0.2,0,0,0.21,0,0,0,1.15,0.15,0,0,0.16,0.34,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8,0.516353,-0.017992,-0.856187,-0.814221,-0.012871,-0.580412,-0.204,-0.021,33.5,10.5,160.9,-0.006,0.139,-0.064,1.73,1.58,0,0.25,0,0,0.1,0,0,0,1.17,0,0,0,0,0.26,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.833,0.508142,-0.011012,-0.861203,-0.802081,-0.020786,-0.596853,-0.199,-0.022,33.6,10.3,160.5,-0.012,0.136,-0.065,1.76,1.66,0,0.17,0,0,0.09,0,0,0,1.15,0.01,0,0,0,0.3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.867,0.500011,0.004304,-0.866009,-0.790516,-0.0364,-0.611359,-0.194,-0.022,33.7,10.5,161.3,-0.008,0.14,-0.067,1.8,1.8,0,0.1,0,0,0.05,0,0,0,1.1,0.05,0,0,0,0.28,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.9,0.508894,0.000318,-0.860829,-0.797025,-0.037647,-0.602772,-0.194,-0.025,33.7,10.2,160.7,-0.018,0.142,-0.069,1.88,1.75,0,0.19,0,0,0.04,0,0,0,1.02,0.05,0,0,0,0.24,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.933,0.955756,-0.175868,-0.235797,-0.933981,0.049845,-0.35383,0.037,-0.211,33,10,156.5,-0.015,0.159,-0.076,1.94,1.76,0,0.36,0,0,0.01,0,0,0,0.78,0.04,0,0,0,0.13,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0.967,0.670308,-0.134549,-0.729784,-0.914597,0.002106,-0.404361,-0.212,-0.116,33.3,9.8,157.5,-0.036,0.152,-0.074,1.93,1.65,0,0.55,0,0,0,0,0,0,0.55,0,0,0,0,0.12,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0.013526,0.141785,-0.989805,-0.942227,0.02835,-0.333773,-0.612,0.128,33.1,9.8,156.2,-0.027,0.158,-0.079,1.85,1.53,0,0.69,0,0,0.05,0,0,0,0.42,0,0,0,0,0.14,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.033,0.946779,-0.209118,-0.244703,-0.922116,0.037631,-0.385079,0.039,-0.266,33.3,9.8,156.9,-0.029,0.157,-0.077,1.8,1.57,0,0.64,0,0,0.2,0,0,0,0.22,0,0,0,0,0.24,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.067,0.940743,-0.200761,-0.27331,-0.910524,0.027156,-0.412562,0.044,-0.248,33.5,10,157.1,-0.026,0.159,-0.081,1.76,1.76,0,0.53,0,0,0.36,0,0,0,0.1,0,0,0,0,0.22,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.1,0.007608,0.139388,-0.990209,-0.934036,0.084549,-0.347028,-0.606,0.166,34.1,9.7,155.8,-0.029,0.167,-0.083,1.72,1.9,0,0.39,0,0,0.47,0,0,0,0.02,0,0,0,0,0.12,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.133,0.007821,0.139671,-0.990167,-0.928889,0.082239,-0.361111,-0.598,0.163,34.3,9.8,156.3,-0.023,0.168,-0.088,1.74,1.9,0,0.26,0,0,0.59,0,0,0,0,0,0,0,0,0.07,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.167,0.898657,-0.019782,-0.438206,-0.948943,0.116643,-0.29309,-0.069,0.132,33.5,9.7,155.6,-0.014,0.166,-0.087,2.06,1.8,0,0.37,0,0.09,0.51,0,0,0,0,0,0,0,0.46,0.09,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1.2,0.928756,0.057322,-0.366233,-0.924786,0.255583,-0.281865,0.006,0.45,32.2,10.7,154.8,0.048,0.172,-0.092,2.39,1.89,0,0.41,0,0.21,0.4,0,0,0,0.01,0,0,0,0.95,0.15,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.233,0.015294,0.146673,-0.989067,-0.920372,0.243456,-0.306013,-0.61,0.293,32.2,11.1,155,0.063,0.174,-0.092,2.67,2.03,0,0.71,0,0.46,0.24,0,0,0,0.04,0,0,0,1.41,0.11,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.267,0.014413,0.146278,-0.989138,-0.936087,0.289807,-0.199383,-0.66,0.352,31.9,10.8,154.3,0.046,0.171,-0.083,2.61,2.15,0,0.73,0,0.42,0.29,0,0,0,0.04,0,0,0,1.49,0.18,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1.3,0.012918,0.144562,-0.989411,-0.903344,0.254662,-0.345132,-0.588,0.291,32.2,11.1,154.7,0.052,0.166,-0.082,2.61,2.22,0,0.74,0,0.46,0.37,0,0,0,0.07,0,0,0,1.54,0.2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1.333,0.012774,0.144328,-0.989447,-0.894915,0.241557,-0.375204,-0.574,0.276,32.2,11.1,154.9,0.045,0.164,-0.079,2.52,2.21,0,0.65,0,0.27,0.36,0,0,0,0.05,0,0,0,1.65,0.35,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.367,0.012636,0.144459,-0.98943,-0.878045,0.255374,-0.404748,-0.556,0.279,32.4,11.5,155.3,0.054,0.166,-0.08,2.38,2.24,0,0.71,0,0.32,0.32,0,0,0,0.05,0,0,0,1.65,0.39,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.4,0.013525,0.145295,-0.989296,-0.905935,0.261551,-0.332976,-0.594,0.298,32.1,12.1,155.8,0.075,0.167,-0.083,2.18,2.18,0,0.93,0,0.27,0.27,0,0,0,0,0,0,0,1.63,0.41,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.433,0.971667,0.097349,-0.215376,-0.923781,0.283322,-0.2576,0.101,0.678,31.7,12.3,155.7,0.092,0.171,-0.091,2.14,2.11,0,1.09,0,0.29,0.22,0,0,0,0,0,0,0,1.49,0.33,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.467,0.012949,0.146678,-0.9891,-0.906089,0.259567,-0.334108,-0.594,0.298,32.2,11.9,155.1,0.081,0.172,-0.093,2.21,1.98,0,1.16,0,0.31,0.19,0,0,0.04,0,0,0,0,1.39,0.26,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.5,0.96792,0.088129,-0.235298,-0.920353,0.272384,-0.280638,0.092,0.61,32.2,12,155,0.082,0.171,-0.093,2.27,2.04,0,1.18,0,0.27,0.15,0,0,0.04,0,0,0,0,1.33,0.22,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.533,0.011953,0.146429,-0.989149,-0.918411,0.273629,-0.285743,-0.618,0.318,32.3,11.8,155.4,0.077,0.173,-0.091,2.3,2.12,0,1.14,0,0.22,0.16,0,0,0.06,0,0,0,0,1.47,0.24,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.567,0.960258,0.085765,-0.265611,-0.923742,0.263423,-0.278046,0.067,0.571,32.3,11.7,155.6,0.071,0.171,-0.088,2.25,2.19,0,1.05,0,0.13,0.27,0,0,0.07,0.02,0,0,0,1.5,0.21,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.6,0.878804,0.129341,-0.45932,-0.912472,0.335225,-0.234562,-0.048,0.59,32.8,11.6,156.8,0.066,0.149,-0.089,2.37,2.19,0,0.81,0,0.16,0.28,0,0,0.07,0.1,0.1,0,0,1.65,0.74,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.633,0.020281,0.15139,-0.988266,-0.92976,0.358984,-0.081718,-0.704,0.445,32.5,13.6,157.8,0.148,0.147,-0.102,2.4,2.26,0,0.74,0,0.17,0.28,0,0,0.05,0.19,0.18,0,0,1.71,1.17,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1.667,0.019591,0.151027,-0.988335,-0.930391,0.348743,-0.112917,-0.691,0.426,32.4,13.4,158,0.144,0.145,-0.101,2.52,2.33,0,0.69,0,0.15,0.12,0,0,0,0.28,0.39,0,0,1.79,1.51,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1.7,0.019033,0.150287,-0.988459,-0.930245,0.331986,-0.156297,-0.672,0.399,32.5,13.4,157.6,0.134,0.147,-0.1,2.4,2.19,0,0.63,0,0.06,0.05,0,0,0,0.33,0.57,0,0,1.63,1.38,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1.733,0.017717,0.149718,-0.98857,-0.924025,0.321158,-0.207451,-0.648,0.375,33,13.4,157.2,0.132,0.145,-0.101,2.09,1.93,0,0.48,0,0.01,0.04,0,0,0,0.38,0.65,0,0,1.54,1.09,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1.767,0.804465,0.070194,-0.589838,-0.857682,0.139149,-0.494993,-0.049,0.191,34.1,13,157.5,0.104,0.127,-0.09,1.72,1.58,0,0.29,0,0,0.1,0,0,0,0.44,0.62,0,0.02,1.51,0.83,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1.8,0.608459,0.082346,-0.789301,-0.752301,0.047967,-0.657071,-0.099,0.09,34.3,13,158.6,0.093,0.115,-0.086,1.54,1.55,0,0.34,0,0.05,0.22,0,0,0,0.45,0.35,0,0.02,1.33,0.4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1.833,0.626514,0.016301,-0.77924,-0.879958,0.114962,-0.460931,-0.202,0.105,33.8,11.9,158.1,0.061,0.132,-0.086,1.5,1.5,0,0.41,0,0.16,0.24,0,0,0,0.35,0.19,0,0.02,1.03,0.16,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1.867,0.48939,0.07736,-0.868627,-0.780425,0.046388,-0.623526,-0.193,0.083,33.5,11.9,158.6,0.066,0.136,-0.088,1.55,1.63,0,0.57,0,0.17,0.35,0,0,0,0.3,0,0,0,0.94,0.21,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1.9,0.851012,0.043936,-0.523306,-0.896039,0.123589,-0.426427,-0.047,0.175,32.6,12.4,158.3,0.099,0.122,-0.085,1.53,1.67,0,0.55,0,0.13,0.35,0,0,0,0.28,0,0,0,1.12,0.38,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1.933,0.817181,0.061675,-0.573072,-0.874551,0.118264,-0.470291,-0.055,0.171,32.4,12.2,158.2,0.089,0.12,-0.08,1.72,1.92,0,0.53,0,0.09,0.28,0,0,0,0.4,0.19,0,0,1.37,0.8,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1.967,0.024114,0.150941,-0.988249,-0.93149,0.190832,-0.309693,-0.61,0.257,31.7,13.6,158.2,0.139,0.126,-0.088,1.86,2.11,0,0.35,0,0.29,0.12,0,0,0,0.46,0.49,0,0,1.49,1.14,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2,0.022824,0.151092,-0.988256,-0.916377,0.188796,-0.353002,-0.588,0.248,32.6,14.3,158.7,0.17,0.131,-0.096,1.98,2.13,0,0.21,0,0.38,0,0,0,0,0.49,0.77,0,0,1.59,1.41,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2.033,0.022228,0.151033,-0.988279,-0.943652,0.196332,-0.266409,-0.633,0.27,32.5,14.2,158,0.164,0.138,-0.096,1.77,1.75,0,0.04,0,0.43,0,0,0,0,0.57,0.68,0,0.01,1.69,1.42,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2.067,0.657484,0.051447,-0.75171,-0.890753,0.135676,-0.433764,-0.194,0.157,33.2,14.2,158.6,0.17,0.129,-0.094,1.58,1.3,0,0,0,0.46,0.15,0,0,0,0.58,0.38,0,0.01,1.5,0.93,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0
2.1,0.496599,0.069728,-0.865175,-0.772039,0.060345,-0.632703,-0.182,0.087,34,12.4,159.4,0.09,0.142,-0.085,1.32,0.88,0,0,0,0.55,0.29,0,0,0,0.61,0.1,0,0.01,1.19,0.46,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2.133,0.463013,0.039661,-0.885464,-0.733877,0.012412,-0.679169,-0.171,0.033,34.2,12.3,160.1,0.081,0.142,-0.087,1.21,0.86,0,0,0,0.52,0.46,0,0,0,0.54,0.12,0.1,0,0.85,0.04,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.167,0.474828,0.013638,-0.879973,-0.494358,-0.071698,-0.866297,-0.011,-0.033,34.2,11.3,160.4,0.032,0.125,-0.075,1.11,0.86,0,0,0,0.27,0.59,0.01,0,0.09,0.41,0.26,0.1,0,0.83,0.07,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.2,0.571671,-0.012273,-0.820391,-0.489923,-0.048435,-0.870419,0.048,-0.036,34.2,10.7,160.7,0.005,0.107,-0.063,1.09,0.8,0,0.11,0,0.13,0.65,0.08,0,0.15,0.23,0.37,0.1,0,0.97,0.07,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.233,0.548602,-0.015395,-0.835942,-0.364891,-0.015692,-0.930918,0.104,-0.018,32.4,10.2,160.8,-0.004,0.103,-0.052,0.96,0.49,0,0.11,0,0.04,0.69,0.24,0,0.24,0.07,0.35,0,0,1.19,0.07,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.267,0.511997,0.01306,-0.858888,-0.250284,-0.003343,-0.968167,0.142,0.005,32.3,10.3,161.2,-0.002,0.092,-0.049,0.93,0.3,0,0.11,0,0.12,0.48,0.32,0,0.15,0.04,0.23,0,0,1.44,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.3,0.451136,0.025235,-0.892098,-0.241368,0.034619,-0.969816,0.112,0.032,32.2,11.1,161.1,0.023,0.104,-0.055,0.81,0.21,0,0,0,0.08,0.27,0.27,0,0.09,0.03,0.12,0,0,1.6,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.333,0.41688,0.043862,-0.907903,-0.207307,0.02378,-0.977987,0.111,0.036,33.1,11.2,161.3,0.015,0.101,-0.06,0.99,0.19,0,0,0,0.08,0.06,0.11,0,0,0.14,0.07,0,0,1.43,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.367,0.277766,0.079835,-0.957326,-0.223427,0.006512,-0.974699,0.028,0.045,34.3,10.5,161.8,-0.013,0.089,-0.061,1.08,0.1,0,0,0,0,0,0.02,0,0,0.19,0.04,0.04,0,1.04,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.4,0.270503,0.023608,-0.96243,-0.272861,-0.020068,-0.961844,-0.001,0.002,34.3,10,161.5,-0.043,0.096,-0.06,1.32,0.03,0,0,0,0,0.07,0,0,0,0.19,0.13,0.2,0,0.54,0,0.03,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.433,0.262985,0.159832,-0.951469,-0.587556,0.092034,-0.803933,-0.183,0.143,34.1,8.8,163.5,-0.118,0.093,-0.049,1.47,0.09,0,0,0,0.2,0.09,0,0,0,0.08,0.18,0.36,0,0.24,0,0.26,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.467,0.502544,0.184662,-0.8446,-0.728631,0.378453,-0.570851,-0.158,0.379,32.7,9.1,159.5,-0.083,0.115,-0.061,1.65,0.07,0,0,0.04,0.5,0.13,0,0,0,0,0.2,0.46,0,0.27,0,0.95,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.5,0.547293,0.166192,-0.820275,-0.578235,0.344846,-0.739409,-0.02,0.317,32.4,10.1,163.1,-0.084,0.107,-0.058,1.75,0.05,0,0,0.12,0.8,0.06,0,0,0,0,0.11,0.31,0,0.62,0,1.79,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.533,0.641027,0.199552,-0.741123,-0.644082,0.405619,-0.648561,-0.002,0.411,32.1,11.7,163.4,0.003,0.111,-0.067,1.86,0,0,0,0.21,0.93,0.04,0.01,0,0,0,0.02,0.17,0,0.94,0,2.36,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.567,0.613313,0.223784,-0.757475,-0.56088,0.422055,-0.712238,0.036,0.414,31.6,11.7,164.5,0.019,0.107,-0.067,1.74,0.11,0,0,0.17,0.88,0,0.01,0,0,0.09,0.05,0.02,0,1,0,1.9,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.6,0.155804,0.213054,-0.964538,-0.450109,0.274392,-0.849771,-0.161,0.262,32.2,10.9,164.3,-0.001,0.089,-0.068,1.69,0.28,0,0,0.09,0.59,0,0.01,0,0,0.3,0.25,0.02,0,0.59,0,1.01,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.633,-0.118123,0.025687,-0.992667,-0.515141,0.147825,-0.844262,-0.332,0.094,33.4,9.1,163.3,-0.079,0.095,-0.059,1.52,0.41,0,0,0,0.25,0,0,0,0,0.6,0.42,0,0,0.27,0.06,0.22,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.667,-0.134278,0.018167,-0.990777,-0.522982,0.139211,-0.840898,-0.345,0.086,33.3,8.9,163,-0.1,0.101,-0.056,1.58,0.45,0,0,0,0,0,0,0,0,0.91,0.53,0,0,0,0.2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.7,-0.199783,-0.019972,-0.979636,-0.55521,0.107177,-0.824775,-0.396,0.048,33.5,8.4,161.2,-0.115,0.104,-0.052,1.59,0.33,0,0.12,0,0,0,0,0,0,1.05,0.43,0,0,0,0.2,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.733,-0.230714,-0.039797,-0.972207,-0.543839,0.081356,-0.835237,-0.405,0.023,33,8.3,161.2,-0.118,0.102,-0.048,1.68,0.34,0,0.28,0,0,0,0,0,0,1.04,0.36,0,0,0,0.23,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.767,-0.243846,-0.036305,-0.969134,-0.535526,0.057917,-0.842531,-0.406,0.012,32.6,8.2,160.9,-0.115,0.103,-0.049,1.63,0.35,0,0.63,0,0,0,0,0,0,0.99,0.21,0,0,0,0.14,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2.8,-0.267165,-0.120445,-0.956094,-0.591343,0.030257,-0.805852,-0.453,-0.051,32.6,7.7,160.8,-0.135,0.1,-0.048,1.62,0.52,0,0.9,0,0,0,0,0,0,0.92,0.11,0,0,0,0.17,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.833,-0.256836,-0.128962,-0.957812,-0.585714,0.025257,-0.810124,-0.445,-0.059,32.6,7.7,160.3,-0.139,0.104,-0.052,1.54,0.55,0,1.27,0,0,0,0,0,0,0.83,0.01,0,0,0,0.13,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
